#NAME: tds
#TITLE: Data server
#DATE: Thu Sep  6 12:01:07 2018
#COLUMN_NAMES: seuil_statio| seuil_NS| Omega| velocity_norm| tds__n__iter__
#COLUMN_TYPES: D|D|D|D|D

6.584274475e-04 7.665255935e-04 1.643596251e+00 1.175218045e+00 142 
5.258550884e-04 1.081252500e-05 1.529109781e+00 1.173458062e+00 143 
9.113503359e-06 2.195604243e-04 1.399232620e+00 1.174544474e+00 144 
5.091101340e-06 8.312351597e-04 1.622198660e+00 1.176403821e+00 145 
2.585342847e-04 8.915669091e-04 1.850339121e+00 1.174644920e+00 146 
4.784951313e-04 1.368985043e-04 1.641659274e+00 1.173734021e+00 147 
7.881580587e-04 2.061179388e-04 1.919959089e+00 1.173719011e+00 148 
6.066276585e-04 4.981301495e-04 1.299557135e+00 1.175600016e+00 149 
4.473817962e-04 8.942367844e-04 1.150640822e+00 1.176529620e+00 150 
5.438310348e-05 3.417862921e-04 1.613440185e+00 1.174356047e+00 151 
9.164059371e-04 6.273235465e-04 1.234477813e+00 1.175208211e+00 152 
2.181658254e-04 6.659926802e-04 1.723336526e+00 1.175550497e+00 153 
9.819497665e-04 5.369594699e-04 1.893503822e+00 1.174082762e+00 154 
3.390483645e-04 8.400716128e-04 1.889149763e+00 1.174567824e+00 155 
8.188276016e-04 5.223907631e-04 1.799837709e+00 1.174185317e+00 156 
7.441184324e-04 4.727948116e-04 1.668542522e+00 1.174691998e+00 157 
7.328053079e-04 6.849413634e-05 1.681538800e+00 1.173590704e+00 158 
5.418006350e-05 1.439623720e-04 1.580591436e+00 1.173940811e+00 159 
7.083358515e-04 1.461974915e-04 1.225253121e+00 1.174208167e+00 160 
4.709315181e-04 4.493521944e-04 1.371928966e+00 1.175395957e+00 161 
2.944245217e-04 9.752915423e-05 1.554044098e+00 1.173818397e+00 162 
1.946850107e-04 2.723294716e-04 1.804270430e+00 1.173969171e+00 163 
4.736634827e-04 3.435054138e-04 1.189684984e+00 1.174539359e+00 164 
5.006824546e-04 1.745998250e-04 1.983829185e+00 1.173631707e+00 165 
4.543151804e-04 1.989274378e-04 1.620773547e+00 1.174053315e+00 166 
9.735127597e-04 5.221965381e-04 1.827227090e+00 1.173971259e+00 167 
5.628880006e-04 4.289649199e-04 1.206735642e+00 1.174804993e+00 168 
1.788153155e-04 8.643819235e-05 1.850010285e+00 1.173448139e+00 169 
8.575254927e-04 6.951676300e-04 1.111429089e+00 1.176097772e+00 170 
8.384235943e-04 7.321266394e-04 1.292794977e+00 1.175799093e+00 171 
4.365277413e-04 9.858637276e-04 1.552775871e+00 1.177129864e+00 172 
2.999103210e-04 6.768877137e-04 1.847371180e+00 1.174338380e+00 173 
4.683402375e-04 5.923901477e-05 1.956482317e+00 1.173426815e+00 174 
4.039320077e-04 7.484210876e-04 1.190801922e+00 1.174825050e+00 175 
3.215272935e-04 1.313479059e-04 1.379301074e+00 1.173919618e+00 176 
9.968065061e-04 4.416905273e-04 1.930214995e+00 1.174177108e+00 177 
9.313252364e-04 9.454980102e-04 1.367696993e+00 1.177668634e+00 178 
2.487547280e-04 9.270863784e-04 1.793466248e+00 1.175115873e+00 179 
4.019058497e-04 2.434153749e-05 1.970182317e+00 1.173429746e+00 180 
1.985503818e-04 5.753191364e-04 1.736549610e+00 1.175082541e+00 181 
5.836972427e-04 6.156250837e-04 1.953250440e+00 1.174114353e+00 182 
6.485803267e-04 2.252243585e-04 1.499403741e+00 1.174468827e+00 183 
7.126531681e-04 2.019155163e-04 1.158003785e+00 1.174151347e+00 184 
9.987766226e-04 3.564535041e-04 1.494339412e+00 1.174818760e+00 185 
4.991913676e-04 1.335058885e-04 1.021000593e+00 1.174096516e+00 186 
4.511590376e-05 7.595501469e-04 1.789045231e+00 1.174813000e+00 187 
8.987570161e-04 2.236736713e-04 1.069949564e+00 1.174246987e+00 188 
3.847524579e-04 8.771239788e-04 1.291611499e+00 1.177294355e+00 189 
8.301323194e-04 3.910679683e-04 1.409550873e+00 1.174890869e+00 190 
9.053871207e-04 1.608451481e-04 1.315678166e+00 1.174020749e+00 191 
1.995368591e-04 6.178033428e-04 1.239727610e+00 1.175465108e+00 192 
3.602319459e-04 7.493233248e-04 1.305376718e+00 1.175215235e+00 193 
3.116385000e-04 1.380550464e-05 1.535371970e+00 1.173486746e+00 194 
2.900657252e-04 9.299399555e-04 1.855197153e+00 1.174590862e+00 195 
5.327785955e-04 3.044681050e-04 1.075603417e+00 1.174672865e+00 196 
1.885567467e-04 6.989332116e-04 1.417321616e+00 1.176206226e+00 197 
6.614735521e-04 9.795556173e-04 1.074235200e+00 1.177204814e+00 198 
5.521857313e-04 4.100688033e-04 1.883018101e+00 1.173796691e+00 199 
5.960702813e-04 7.811520836e-04 1.642446573e+00 1.176243273e+00 200 
5.185283315e-04 8.551328482e-04 1.004146187e+00 1.175825637e+00 201 
7.649806546e-04 3.052903529e-05 1.635184932e+00 1.173489849e+00 202 
1.564997221e-04 4.345494169e-04 1.438080554e+00 1.175346074e+00 203 
7.460163349e-04 9.052044887e-04 1.704683790e+00 1.175824412e+00 204 
4.992753472e-04 6.681150242e-04 1.149893634e+00 1.176012453e+00 205 
7.018128245e-04 3.677898391e-04 1.842016922e+00 1.174137303e+00 206 
6.579504691e-04 7.591943432e-04 1.403505672e+00 1.175879960e+00 207 
8.683537989e-04 4.605273422e-04 1.404692374e+00 1.175513786e+00 208 
9.140676727e-04 4.530702889e-05 1.885489410e+00 1.173443845e+00 209 
2.075765582e-04 1.502555151e-04 1.473440614e+00 1.174173461e+00 210 
7.922734895e-04 2.520882452e-04 1.880171322e+00 1.173780592e+00 211 
1.201620938e-04 3.380043867e-05 1.976373605e+00 1.173433545e+00 212 
6.402949442e-04 8.761671537e-04 1.258433698e+00 1.176167857e+00 213 
3.438797627e-04 8.827422529e-04 1.235600982e+00 1.177423767e+00 214 
9.247802169e-04 9.928025446e-04 1.773865314e+00 1.175705257e+00 215 
7.094479656e-04 3.555150619e-04 1.235279353e+00 1.174525566e+00 216 
5.471223435e-04 8.804245442e-04 1.630678345e+00 1.175960670e+00 217 
4.716725469e-04 9.840255988e-04 1.831715044e+00 1.175051327e+00 218 
8.989949452e-04 7.748798241e-04 1.387344390e+00 1.175983270e+00 219 
9.559281015e-04 9.014848033e-04 1.488147590e+00 1.177399583e+00 220 
8.765689091e-04 7.487199298e-04 1.756348799e+00 1.174930880e+00 221 
4.114249708e-04 7.931809731e-04 1.982069085e+00 1.174357019e+00 222 
3.590715845e-04 7.156428620e-04 1.935726951e+00 1.174318866e+00 223 
2.330527354e-05 7.289193953e-04 1.807974517e+00 1.175062630e+00 224 
1.806491690e-04 3.430329402e-05 1.099725920e+00 1.173605668e+00 225 
7.247316452e-04 3.257385812e-04 1.676136130e+00 1.174115797e+00 226 
1.374228186e-04 6.316239605e-04 1.725821125e+00 1.175106031e+00 227 
7.660247754e-04 1.486562374e-04 1.544185347e+00 1.173994008e+00 228 
9.765334501e-04 7.368424226e-04 1.959295930e+00 1.173987889e+00 229 
8.074158616e-04 6.220062259e-04 1.685293227e+00 1.175198779e+00 230 
6.272465193e-04 5.787548973e-04 1.097466275e+00 1.175546792e+00 231 
3.835777184e-04 6.801847168e-04 1.876282373e+00 1.174218267e+00 232 
5.044025012e-04 6.149850465e-05 1.852126852e+00 1.173417310e+00 233 
3.621071571e-04 9.911458996e-04 1.896965388e+00 1.174705676e+00 234 
9.181023342e-04 1.799288247e-04 1.864955978e+00 1.173723848e+00 235 
6.029278962e-05 2.340159421e-04 1.051498213e+00 1.174320317e+00 236 
9.431181113e-04 5.096930171e-04 1.253406642e+00 1.175373124e+00 237 
9.692009765e-05 6.574399872e-04 1.560258637e+00 1.175071897e+00 238 
9.584591836e-04 5.603219768e-04 1.752702800e+00 1.174686257e+00 239 
9.909295261e-04 6.981966153e-04 1.648798394e+00 1.175152492e+00 240 
5.795125878e-04 1.644290498e-04 1.794839497e+00 1.173536812e+00 241 
6.993455162e-05 6.288053171e-04 1.861678159e+00 1.173905074e+00 242 
4.642578103e-04 8.592351075e-04 1.351439376e+00 1.175458759e+00 243 
4.681926281e-06 6.820541008e-04 1.436470185e+00 1.175769265e+00 244 
1.374788686e-05 3.728778347e-05 1.625845505e+00 1.173530292e+00 245 
5.720446326e-04 1.404638705e-05 1.560508909e+00 1.173477537e+00 246 
3.225338014e-04 3.102295147e-04 1.462884537e+00 1.174573575e+00 247 
8.085274211e-05 6.053523359e-04 1.065660258e+00 1.175357988e+00 248 
2.176807904e-04 9.330846114e-04 1.394551853e+00 1.178293724e+00 249 
1.234601840e-04 7.662744658e-05 1.148526070e+00 1.173753052e+00 250 
5.252073235e-04 1.679722608e-04 1.728812635e+00 1.173840664e+00 251 
5.331872393e-04 9.784541479e-04 1.739794444e+00 1.175737116e+00 252 
5.677709455e-04 1.760304420e-04 1.321997859e+00 1.174068567e+00 253 
2.719391869e-04 8.806877412e-04 1.560771979e+00 1.176991919e+00 254 
4.392624435e-04 3.794715960e-04 1.591703746e+00 1.174796015e+00 255 
6.059761080e-05 2.393176928e-04 1.678306829e+00 1.173905077e+00 256 
5.653527827e-04 6.199423854e-04 1.096115370e+00 1.176052006e+00 257 
7.696708608e-05 2.252305091e-05 1.495090693e+00 1.173481633e+00 258 
2.140060242e-04 6.703556119e-04 1.895778713e+00 1.174121537e+00 259 
1.397719159e-04 1.347239010e-04 1.977535210e+00 1.173682308e+00 260 
9.896259346e-04 7.396099781e-04 1.390155902e+00 1.175618365e+00 261 
8.337980323e-04 5.196767806e-04 1.372380753e+00 1.175657693e+00 262 
3.101012814e-04 7.821507268e-04 1.972185417e+00 1.174465083e+00 263 
7.934026112e-04 5.897686319e-04 1.319304018e+00 1.175990171e+00 264 
2.473058180e-04 6.350251152e-04 1.471173862e+00 1.175632483e+00 265 
9.945719769e-04 7.450153828e-04 1.878465518e+00 1.174075911e+00 266 
8.344498799e-04 2.118274923e-04 1.265824904e+00 1.174045551e+00 267 
8.261210947e-04 3.468057530e-05 1.774916821e+00 1.173443854e+00 268 
9.845415394e-04 3.948051065e-05 1.182783126e+00 1.173600916e+00 269 
1.907351793e-05 7.198368751e-04 1.059230407e+00 1.175402288e+00 270 
2.621747381e-04 8.795854554e-04 1.738870428e+00 1.175391922e+00 271 
6.258215523e-05 3.684085702e-04 1.157337321e+00 1.174692536e+00 272 
4.167232172e-04 5.530608400e-04 1.336665343e+00 1.176387000e+00 273 
2.883649307e-04 2.675901142e-04 1.330289506e+00 1.174379484e+00 274 
5.934979765e-04 8.331827907e-04 1.900037325e+00 1.174224374e+00 275 
2.237293256e-04 3.001518812e-04 1.204491337e+00 1.174284265e+00 276 
7.397842424e-04 1.135239211e-04 1.859833281e+00 1.173590339e+00 277 
5.050314593e-04 8.201444459e-04 1.121803380e+00 1.176107002e+00 278 
1.389503329e-04 1.484421599e-04 1.920900983e+00 1.173649496e+00 279 
1.515622206e-04 9.923139908e-04 1.581818448e+00 1.177290975e+00 280 
7.821247948e-04 5.089048838e-04 1.645606350e+00 1.174786079e+00 281 
6.179252457e-04 4.940756358e-04 1.024588983e+00 1.175301550e+00 282 
7.243992915e-04 4.055800500e-04 1.476070694e+00 1.175060544e+00 283 
8.106027233e-04 9.618113624e-05 1.574903402e+00 1.173770839e+00 284 
2.375770899e-04 3.742960769e-04 1.204005911e+00 1.174680153e+00 285 
6.204009348e-05 5.046323977e-04 1.152260584e+00 1.175333425e+00 286 
4.216913467e-04 9.155722997e-04 1.369723253e+00 1.177422366e+00 287 
3.896097638e-04 6.604231262e-04 1.808970674e+00 1.175060024e+00 288 
7.694499025e-04 8.954322232e-04 1.306422947e+00 1.177339935e+00 289 
5.610327182e-04 7.721601933e-04 1.316432699e+00 1.175589887e+00 290 
8.636716547e-04 2.419215091e-04 1.387077118e+00 1.174699346e+00 291 
8.783367625e-04 2.283730306e-04 1.639614063e+00 1.173915605e+00 292 
2.679070648e-05 3.463420122e-04 1.516009707e+00 1.174678753e+00 293 
6.299210482e-04 3.231206794e-04 1.883360171e+00 1.173795400e+00 294 
6.501658373e-04 9.577337962e-04 1.666360373e+00 1.175442446e+00 295 
1.715442675e-04 8.458450201e-04 1.827473180e+00 1.175237954e+00 296 
7.071877911e-04 7.782923105e-04 1.740139609e+00 1.175611790e+00 297 
4.918202253e-04 6.552380979e-04 1.812736083e+00 1.174589197e+00 298 
9.617706137e-04 5.500624504e-04 1.751221010e+00 1.174387105e+00 299 
3.577958883e-05 2.949594536e-04 1.458794158e+00 1.174981439e+00 300 
5.877329291e-04 9.153516836e-04 1.441001627e+00 1.177682365e+00 301 
4.978956604e-04 2.000240382e-04 1.545104530e+00 1.174086092e+00 302 
6.028931477e-04 3.442365871e-04 1.387954441e+00 1.175185283e+00 303 
5.402226367e-04 1.863208106e-04 1.354068148e+00 1.174127373e+00 304 
1.814288359e-04 5.606820190e-04 1.441401165e+00 1.175912096e+00 305 
2.337814056e-04 3.302299461e-04 1.154742419e+00 1.174965692e+00 306 
7.731891391e-04 9.004367541e-04 1.363141443e+00 1.177534197e+00 307 
4.278515617e-04 3.936018386e-04 1.125759468e+00 1.174591297e+00 308 
9.642340573e-04 6.099377636e-04 1.545675198e+00 1.175013416e+00 309 
9.072355679e-04 3.058558740e-04 1.716959427e+00 1.174195790e+00 310 
4.024206468e-04 1.553366929e-04 1.149356705e+00 1.174281535e+00 311 
7.289226506e-04 4.628950784e-04 1.868031551e+00 1.173907759e+00 312 
7.145714261e-04 9.206314642e-04 1.855583432e+00 1.174718996e+00 313 
3.972855775e-04 4.034108898e-05 1.994094011e+00 1.173400735e+00 314 
7.818804734e-04 8.051931226e-04 1.802894176e+00 1.174477315e+00 315 
1.151987893e-05 6.756870779e-04 1.625492191e+00 1.175095148e+00 316 
1.600417085e-04 7.585874263e-04 1.699488032e+00 1.175358998e+00 317 
9.756821400e-04 3.870478097e-04 1.145526002e+00 1.174801346e+00 318 
3.019606385e-04 5.106518897e-04 1.011097597e+00 1.175722089e+00 319 
2.827098131e-04 9.817576992e-04 1.144772753e+00 1.176454724e+00 320 
4.072883032e-04 7.307334724e-04 1.696960157e+00 1.175822296e+00 321 
9.565678540e-04 4.706080760e-05 1.482824413e+00 1.173651013e+00 322 
6.124416454e-04 5.557708841e-04 1.320719782e+00 1.175763164e+00 323 
8.384690778e-05 5.411891520e-04 1.446009099e+00 1.175617654e+00 324 
9.466762813e-04 8.425760666e-04 1.231479627e+00 1.176440756e+00 325 
8.940351583e-04 6.033726595e-04 1.114550651e+00 1.175837882e+00 326 
7.036393552e-04 7.458047778e-04 1.058680022e+00 1.176195070e+00 327 
4.152237245e-04 6.108434150e-04 1.029049723e+00 1.175543950e+00 328 
9.594823395e-04 2.323698854e-04 1.074879825e+00 1.174460978e+00 329 
7.319810879e-04 4.860210714e-04 1.843555627e+00 1.174151460e+00 330 
7.456778348e-05 3.981610748e-04 1.927013669e+00 1.173890364e+00 331 
9.982456980e-07 3.926610699e-04 1.718654293e+00 1.174147822e+00 332 
3.156469999e-04 8.204219479e-04 1.517013353e+00 1.176761651e+00 333 
3.227585580e-04 4.874091831e-04 1.177569775e+00 1.175634814e+00 334 
7.060487418e-04 7.325433915e-04 1.414849729e+00 1.175384810e+00 335 
8.235142879e-04 7.175515809e-04 1.515511621e+00 1.175670247e+00 336 
7.069536973e-04 4.527417472e-04 1.432568923e+00 1.175172930e+00 337 
2.446177479e-05 4.355842674e-04 1.087200270e+00 1.175402970e+00 338 
9.696882759e-04 5.386620505e-04 1.010315543e+00 1.175189650e+00 339 
6.517660267e-04 9.814988553e-04 1.829521185e+00 1.175245512e+00 340 
6.570422917e-04 7.652949159e-04 1.968711845e+00 1.173793492e+00 341 
5.827423021e-04 2.221905064e-04 1.779082888e+00 1.173923804e+00 342 
5.549985587e-04 9.958859347e-04 1.669180190e+00 1.176154660e+00 343 
7.767714551e-04 8.643838826e-04 1.353121416e+00 1.175418340e+00 344 
3.633051951e-04 2.934047622e-04 1.677672461e+00 1.173921539e+00 345 
9.089204507e-04 4.883963835e-04 1.506498809e+00 1.175360252e+00 346 
4.372544738e-05 1.079136153e-04 1.947444095e+00 1.173554269e+00 347 
9.542037988e-04 8.271092184e-04 1.384866586e+00 1.175564614e+00 348 
9.876564289e-04 5.749598236e-04 1.790163820e+00 1.174687225e+00 349 
5.567531242e-04 1.779645963e-04 1.649071206e+00 1.173812548e+00 350 
8.103098755e-04 6.983560342e-04 1.830565805e+00 1.174438529e+00 351 
7.085638981e-05 1.775800783e-04 1.331440906e+00 1.174079617e+00 352 
9.841021316e-04 7.385221589e-04 1.017441844e+00 1.174754654e+00 353 
